,SP.ADO.TFRT,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,FS.AST.DOMS.GD.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,NE.EXP.GNFS.ZS,DT.DOD.DECT.CD,SP.DYN.TFRT.IN,BX.KLT.DINV.CD.WD,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NE.GDI.TOTL.ZS,TX.VAL.TECH.MF.ZS,SH.IMM.MEAS,NE.IMP.GNFS.ZS,SI.DST.FRST.20,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,TG.VAL.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,TT.PRI.MRCH.XD.WD,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,GC.REV.XGRT.GD.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,IC.REG.DURS,DT.TDS.DECT.EX.ZS,SP.URB.GROW,SP.DYN.LE00.IN
Norway - 2020 [YR2020],2.313,1.80538992651593,0.704476439790576,99.2,,,165.813912096502,,,32.2452592790462,,1.48,-4102660408.42478,121800,362198318435.26,-0.717182669244792,77880,66740,418963056428.234,359008546562.158,30.3098552398121,22.0675931681595,97,33.0852196473199,,26.0338159845813,-3.60460515845841,45.5292008843149,2.0060349499773,108.285471,2.3,89.20676203,10756,,589006802.701984,14.7672152298338,0.588757324043059,5379475,,,0.1,,99.257682800293,45.2844080707272,99.9787063598633,0.977140009403229,118.971313476563,,624499,21.5721093045125,5.71025191660096,,,1.0211550755444,Class 80.0-84.0
OECD members - 2020 [YR2020],19.7322218061909,1.41899487561381,7.92570987059089,,,,,,,25.8658084444549,,1.58878450509494,502760109304.917,11632704,52517052000302.5,-4.23614384144159,38769.1388015698,45401.6827422591,53123084068245.4,62211271225327.7,22.3751973573754,18.1467684569864,92.7706268095229,25.7352537542398,,21.5744147525982,1.7615256414458,40.2793534562415,2.4765844832777,116.846970739129,6.73767158712066,,2540918,3409140029.90723,189322736687.43,38.5890022479051,0.537007262064222,1370241530,,,,,99.3307800292969,26.121671608862,101.285697937012,1.00249004364014,105.448913574219,,37738492.915,15.4071285442381,20.3004355513494,,,0.804326767093428,Class 75.0-79.0
Oman - 2020 [YR2020],10.306,2.46933965497997,116.714285714286,99.9,,,,,,47.0559509732967,,2.687,2888946684.0052,25,75909397659.2978,-3.37971439992238,17110,32500,77738107504.5108,147679977133.18,27.6207115077171,8.4953787139205,99,44.8197494245021,,47.1477968290677,-10.7836781304004,81.6578736116576,9.84703339884194,140.0686492,10.4,104.6579932,-164408,,39011703.5110533,14.679802907916,-1.29824513056146,4543399,,,0.1,,99.2017364501953,,104.521141052246,0.974579989910126,107.053581237793,,309500,,1.01831149036577,,,-0.328044258185462,Class 70.0-74.0
Other small states - 2020 [YR2020],58.4178881003948,2.43124148327539,1.2189500367772,,,,,,,56.8051823688607,,2.88770283086551,-15835599560.3675,583546.3,378315467558.57,-4.83449922421684,12225.2738710423,21397.8940989244,395868916020.255,692889274417.151,32.5355225095066,13.0718175364169,79.1655366811794,54.099058944358,,37.0213402240715,0.54251695258354,65.4089262608661,,112.669735271074,45.6574815517043,,-210580,2986009951.59149,5100823579.56817,15.9390293005494,1.17476836500616,32381190,,,6.40320444395916,,85.6927185058594,,108.217292785645,1.00821995735168,74.5465393066406,,2072826,,22.7065347616199,,,1.63659570289147,Class 65.0-69.0
Pacific island small states - 2020 [YR2020],44.44885382201,18.377299615994,,,,,128.452273340401,,,25.5838213846262,,3.25862223182425,329649376.288024,43933.2,9515995237.06002,-10.3099584816058,3876.43904241035,6552.19565797659,9950117386.40068,16818300306.6118,19.0015009355493,,84.4540393065051,47.2293705031044,,14.5351800306616,1.0332950631458,54.4346636474397,,77.0756422471147,23.9136502019261,,-11924,1441570011.13892,936212678.002456,40.0127669524552,1.21246653286384,2566819,,,,,96.3545303344727,30.5515776642713,109.466827392578,1.01818001270294,73.1700668334961,,65150,19.6860456913731,1.22862059947966,,,1.76443267186967,Class 65.0-69.0
Pakistan - 2020 [YR2020],43.213,21.8541325548966,344.709090909091,68,,,,,,9.29855904268724,115695344143.7,3.555,2057000000,37259,300425666773.043,-1.27408744338709,1420,5180,321895590338.75,1177448261765.34,14.8155393446447,1.88781249603383,83,17.4177214167425,,18.5894635445816,9.9444982105729,22.5733043146516,4.03174261934826,77.3005648,65.5,56.6158333,-588736,2591290039.0625,26089000000,294.723875311333,1.73302782045863,227196741,,,0.2,,,,,,,72.2222333333333,796100,,9.7949549891578,,35.5688311106566,2.42965020601275,Class 65.0-69.0
Panama - 2020 [YR2020],70.838,2.76969820479093,0.886822840409956,,,,94.9712184151061,,,39.6079163347352,,2.344,-2476517787.91,42138.4,53977000000,-17.9448935972493,12470,26050,53536354796.497,111886117520.983,24.0591516757137,0.743662485653838,80,34.4693202660392,,23.9232024751283,-1.79593647782205,44.8765214813717,,142.2454753,14.4,170.4707981,5473,144770004.272461,455712237.06,57.8915610676732,1.4510521369147,4294396,,,,,86.9460678100586,12.1723565125146,94.6701431274414,,,61.1111,75320,8.50975723334013,15.3379268236869,,,1.97129843201184,Class 75.0-79.0
Papua New Guinea - 2020 [YR2020],56.415,18.7553276008804,0.0489513108614232,,,,41.705545842053,,,,18017469494.7,3.274,112992633.547177,358557.6,23848265895.9538,-3.16738117629639,2470,3900,24094797911.2446,38040933975.5548,,,47,,,33.0470875447,1.63262122852706,52.7375871053748,0.416646928068257,49.41720925,44.2,173.7025488,10695,1055050048.82813,2297150.99742108,21.5290376716866,2.14763227357632,9749640,,,0.9,,,12.9289813944701,,,,52.2221666666667,462840,11.8791968737405,0.716264057887505,,13.9373311543662,2.86205135535462,Class 65.0-69.0
Paraguay - 2020 [YR2020],71.302,11.0834607938365,2.06239316239316,,,,,,,33.6054991612435,19763378299.6,2.497,95203659.0246021,161022.6,35432178068.1814,-0.819785390971916,5550,13590,36730302223.6645,89933104130.2875,20.0414603496168,5.14832153749358,80,29.4891512735788,5.3,33.8488287103024,2.20392146778615,52.8756656278613,1.0207136780028,118.8308269,18.7,125.6023536,-8230,304359985.351563,583714988.899737,16.6591870123332,1.34872957032065,6618695,0.8,26.9,0.3,,,16.7319714533172,,,,65.5555666666667,406752,9.5149992858083,14.3147200277861,,9.29778321185392,1.83880014219971,Class 70.0-74.0
Peru - 2020 [YR2020],58.053,7.70251042998047,2.34917733089579,95.7,,77.4,,,,22.3808017431295,73549205266.8,2.216,731609218.417583,723303.7,201705055938.653,-10.9526989325015,6000,11480,199684519664.335,382203128152.353,18.5647268770773,4.79483390340119,77,21.1492058178084,4.8,30.154665864706,3.89267414534145,37.5498767978506,1.35047593045296,118.176464,14.5,185.50543,79456,488529998.779297,2938616916.2832,26.019340625,1.45140240084226,33304756,5.9,30.1,0.4,2.2,,18.0239025553066,120.98461151123,0.94964998960495,110.584922790527,80,1285220,13.2018858999617,13.3362294747104,,13.5152519690053,1.70460743989757,Class 70.0-74.0
Philippines - 2020 [YR2020],49.156,10.1853110319109,17.9263354989562,,,,100.274913881896,,,25.2028393100072,98493687902.6,2.777,6822133290.81919,71885.9,361751116292.541,-9.51829474069903,3350,8820,375814703536.328,989559325663.412,17.4333790280452,67.044883218278,72,32.9667209917927,,28.3999175850466,1.65049018725576,42.7448577311241,1.01242392260698,133.3257005,26.5,82.02161155,-41937,1456239990.23438,34882844550.0776,376.265140691552,1.62663290469171,112190977,,,0.2,,102.814605712891,15.9052544996365,98.2735900878906,1.0238698720932,91.9879989624023,82.2222333333333,300000,13.9509857073673,3.14922432473144,,10.225292328653,2.17445181998971,Class 70.0-74.0
Poland - 2020 [YR2020],9.743,2.56883771547078,16.169776119403,99.7,,,,,,52.9909243041795,,1.39,19151000000,94830,599449188399.108,-2.02007073357655,15300,33970,579899139763.415,1287595601446.03,18.7593041282096,9.86416733861312,80,47.3332871335243,,28.3483311602312,4.25503894138546,89.3255025384229,2.29831569428398,128.4226449,4.4,100.7176746,-779,,6727000000,123.800574919152,-0.175062058196296,37899070,,11.8,,,,35.0535062232854,84.1328125,0.980530023574829,115.24439239502,78.8889,312710,17.4778155361402,37.9663014218357,,,-0.165065972633049,Class 75.0-79.0
Portugal - 2020 [YR2020],7.597,2.1739396592118,16.1303421052632,98.6,,,,,,37.0467742388261,,1.41,3991854438.00435,33120,229031860520.777,-8.30051604221151,21850,34330,225000086758.27,353525393699.727,19.1166452827262,7.11418899124586,99,39.190714226037,6.9,19.4004549966046,2.003474566791,60.8609647946141,1.88667391039496,115.078977,3.3,94.76913577,40535,,723294228.041681,112.406676011074,0.10511412524675,10297081,0.5,18.4,0.5,,105.450248718262,37.6531461312574,107.737411499023,0.997269988059998,119.735893249512,,92230,22.0209217328531,17.1274719010128,,,0.931922017607257,Class 80.0-84.0
Post-demographic dividend - 2020 [YR2020],10.6811576933749,1.24950360801457,9.04285963896962,,,,,,,26.4062470587718,,1.47573532406169,565807602478.307,10064890.9,49697795866801.4,-4.4487706212864,45041.7229218339,50327.4702254576,50331579832178.4,56238103719969.1,22.1059662402274,22.2119491234798,92.9130793964252,26.2962167489996,,20.957893375152,1.67724887199974,41.5924884383215,2.5126597481565,120.082259897927,4.74389790172793,,2267432,4156470045.08973,150908446991.456,35.6495077532428,0.371212354191812,1117443485,,,,,99.1154327392578,26.1360413437203,100.265449523926,0.996469974517822,104.699806213379,,33547709.765,15.3123221844793,20.1270268973345,,,0.603769693573696,Class 80.0-84.0
Pre-demographic dividend - 2020 [YR2020],107.136612179928,20.172472549427,4.74949774007264,,,,,,,17.722472166814,,4.91627620452391,11210531397.1826,5242008.6,1316350192560.25,-2.50845366189402,1335.63248306635,3384.14934760519,1314547438063.2,3330725264111.96,24.4644923057536,,69.0437142492553,20.6798662023658,,28.8631791469258,2.49998196717382,34.487324188809,1.44005208356398,79.9549449355151,78.7014525308702,,57214,54058549952.5071,35709535973.6602,48.4626990177166,2.78956673113984,984213438,,,2.13286247234169,,69.7047119140625,,98.0811233520508,,,,20691221.327,,12.9977152916137,,,4.13328128700152,Class 60.0-64.0
Puerto Rico - 2020 [YR2020],18.962,0.661423039925141,12.3239436619718,,,,,,,60.4127536029307,,0.922,,4963.3,103020300000,-4.35342633661926,21240,23380,69704814004.4861,76723101601.2937,11.3686331722971,,,43.2040093069036,,51.3489089043616,2.45699185257745,,,106.8204687,,,-7408,,,369.959188275085,2.71339743651063,3281538,,,,,,,,,,,8870,,2.07547643764457,,,2.7187413369512,Class 75.0-79.0
Qatar - 2020 [YR2020],7.696,0.338750393788988,446.428571428571,,,,,,,49.1188782621275,,1.816,-2434065934.06593,0,144411363345.27,-3.64044979849173,58370,91910,161110359799.018,253720118622.342,43.8492040222009,7.10423740294596,90,40.9002166251587,,52.3334307302059,-14.7695115088126,53.5546498616538,,137.6081235,5.7,100.9229372,-163999,,651648351.648352,240.242384682332,-1.68298503942558,2760385,,,0.1,,95.9662399291992,,103.919662475586,,,,11490,,5.84456472364885,,,-1.63560445377234,Class 75.0-79.0
Romania - 2020 [YR2020],36.763,4.17885403792064,15.1392166116092,,,,,,,36.8765645791238,,1.8,3602418172.35716,69290.5,251362040527.804,-3.67751079121797,12700,32820,244757493348.627,632289265870.224,24.5341098754617,11.9370325743063,87,41.1825487998703,5.6,26.547935587499,4.10931518447222,64.7870297591679,2.03088668188529,116.1812357,6.7,109.155256,-12724,,7625731190.75402,83.7328320584145,-0.550759892541776,19265250,1.4,22.6,0.2,,85.2918701171875,29.9978486670876,87.7921905517578,0.999409973621368,87.1029891967773,84.4444666666667,238400,14.1842862706995,24.3622621734966,,,-0.347574150543849,Class 70.0-74.0
Russian Federation - 2020 [YR2020],14.833,3.9992487281832,1.50324675324675,99.6,,,86.3735356395484,,,25.5825633068107,460933940334.8,1.505,9478810000,8153116,1489362488439.76,-2.66375751111333,10740,29230,1573388706762.38,4281505976031.63,23.3942844106135,9.13401429438706,97,20.4483023068266,7.5,29.806223878696,0.657739076440848,38.4738439733556,4.26344983553312,163.5893357,5.4,123.4757334,340711,,9914970000,8.79735498907911,-0.230950388878624,144073139,0,12.1,,,,27.7457263483746,,,,82.2222333333333,17098250,10.8260461100462,7.61624850366171,,25.830948676854,-0.00730146817213459,Class 70.0-74.0
Rwanda - 2020 [YR2020],32.333,26.6308748641178,6.42105263157895,94.2,,64.1,,,,19.3070459698362,8193642650.5,3.873,152614120.95,2760,10184345442.1708,-3.35885331963946,760,2130,10020693124.3113,28004190818.4933,25.1428981262912,7.55938499152092,94,35.8269448026158,,18.6440794410633,6.72742008684979,38.7850159092605,1.44748032838312,80.74026868,40.7,178.7583639,-1579,1624619995.11719,280069130.465372,532.888609647345,2.3967070500013,13146362,,,2.5,7.7,,21.3609509942876,,,,73.3333333333333,26340,15.0597292540353,9.10524749828135,,14.6191002954554,3.08172595605391,Class 65.0-69.0
Samoa - 2020 [YR2020],44.192,9.53628221636978,,88.9,,16.6,76.4510919080657,,,29.1959607947601,437296399.1,3.997,4425308.15222961,1616.7,868904477.722589,-3.10844401053139,4000,6170,860533788.272824,1326045091.17417,33.1900042593748,,66,48.2876399371707,,11.1223756527207,1.22360923994052,40.1655197950797,,32.10362492,17.1,84.28793102,-1060,166610000.610352,204160521.332186,77.3125899280575,1.41696799990075,214929,,,,,111.355857849121,32.5345916061414,117.853302001953,,,57.7778,2840,24.4164425905469,0.31698413164819,,18.6834465350907,0.487545124991399,Class 70.0-74.0
Sao Tome and Principe - 2020 [YR2020],81.252,14.2284252386668,1.87614678899083,,,,,,,,291164340.7,3.893,47112184.7725813,519,472551022.513384,3.02456766902807,2100,4330,459052188.665461,945866277.621393,,10.1711732976649,86,,,13.2486097231413,5.45954480286804,32.165838768383,,79.67535824,16.2,111.3999345,0,91980003.3569336,8620359.24783976,227.751041666667,1.86599449843616,218641,,,0.5,,,,,,,57.7778333333333,960,,0.244688049322376,,4.27311259832139,2.8874830209953,Class 65.0-69.0
Saudi Arabia - 2020 [YR2020],12.032,2.54190509866685,974.166666666667,,,,,,,26.1829049524404,,2.465,5399157039.57757,9770,703367841222.555,-4.13767037552624,21540,46130,775462629623.966,1660549068279.74,27.6263351912595,0.608341616083905,96,25.8936838998287,,40.1051735391502,-8.69683951550768,44.3369715990933,9.22107521544371,120.052537,7,86.497918,-1025295,,302253072.128876,16.7452548972177,0.472667096302666,35997107,,,,,99.3273086547852,29.6415409473655,100.219467163086,0.974160015583038,112.585823059082,,2149690,8.59939477379627,4.52837191846974,,,0.736401326378145,Class 75.0-79.0
Senegal - 2020 [YR2020],67.617,16.2158547282752,11.8666666666667,,,,,,,20.6697177628428,23286424549.5,4.454,1845663881.2822,80681.6,24493157583.2282,1.32550514087364,1460,3480,23944610671.435,57245250557.7329,35.1442310296358,0.744148792637494,88,39.3350121891373,,23.2300603568344,1.48708352783996,47.9358366111182,1.42009429984355,116.079391,40.1,114.3161681,-10090,1611469970.70313,2587747500,85.3691372773074,2.68438184925041,16436120,,,0.3,,60.5410499572754,,83.0092086791992,1.15388000011444,46.5607299804688,66.6666333333333,196710,,14.5770557893823,,35.1554989464909,3.66377487641204,Class 65.0-69.0
Serbia - 2020 [YR2020],14.5,6.34335002788481,63.334126323302,,,,,,,48.219036497617,38016120260.9,1.48,3485786682.97846,27226.5,53356480453.8048,-0.903218501520755,7440,18960,51296358916.5208,130823927458.497,24.1877624908197,,78,56.499978399219,6.6,24.9023559312384,2.44841613321584,85.7084268134837,2.10217927462964,120.2168595,5.6,116.002536,243,488109985.351563,3868521647.51307,78.8832151840842,-0.666107601320794,6899126,1.6,21.2,0.1,,97.9385604858398,41.2904029032609,97.7058486938477,1.00941002368927,92.2411727905273,88.8889,84990,23.4885661601903,7.64450007244757,,19.1613696389996,-0.336030935281168,Class 70.0-74.0
Seychelles - 2020 [YR2020],54.356,2.10480117390732,,99.5,,,,,,65.3580343614594,,2.29,80053481.4058233,337,1261198524.11092,-7.6926724693358,14040,26840,1382436918.25576,2642238798.22213,17.3647974837302,3.28535841697514,97,70.5939689053834,,11.5538478476984,1.82834783045034,113.859949290086,1.58468040730908,173.8823083,14.2,75.48163914,146,,9979686.56744174,214.047826086957,0.853707878128979,98462,,,,,102.679740905762,,100.794998168945,1.06061995029449,78.3310623168945,72.2222,460,,32.8254369363669,,,1.59935095670529,Class 75.0-79.0
Sierra Leone - 2020 [YR2020],103.487,59.4873958863112,0.132625,,,,,,,15.0910699945656,2109218656.6,4.08,172699178.4246,25348.8,4063289449.58795,-1.96894782045837,490,1640,4061437813.18186,13511395471.9675,12.1008427747839,,87,36.4668677546578,,5.24341034790062,10.9154815855911,63.224636882822,0.546605434850038,83.60731215,108.5,47.46615299,1292,840700012.207031,177031971.474238,114.075505680244,2.29903034010859,8233970,,,1.5,,87.1900863647461,,141.325317382813,,,60.0000333333333,72300,,3.29695591552035,,13.5317733750652,3.32707170509827,Class 55.0-59.0
Singapore - 2020 [YR2020],2.599,0.0331650730639154,83.1166666666667,99.6,,,,,,181.716808898651,,1.1,78447583786.8198,155.7,345295933898.674,-4.14310562126106,55010,86340,312755018003.2,490886734457.411,22.4541818218456,55.2574224526544,95,150.011124992863,,23.6485232726454,-2.97216809409106,200.513221277367,2.94288472941144,142.8931601,2.2,79.90888019,21324,,0,7918.95125348189,-0.311904961250833,5685807,,,0.2,,101.401397705078,18.2721532971761,100.535911560059,0.996010005474091,103.199592590332,,728,12.8865184095362,2.46363019296917,,,-0.311904961250821,Class 80.0-84.0
Sint Maarten (Dutch part) - 2020 [YR2020],24.846,,,,,,,,,,,1.591,22167460.0446927,3.7,,,,,,,,,,,,,,,,,,,475,,38686244.8156425,1244.41176470588,1.6731008261205,42310,,,,,,,,,,,34,,8.10553462796107,,,1.67310082612048,Class 70.0-74.0
Slovak Republic - 2020 [YR2020],26.347,1.72973881919489,4.40476190476191,98.2,,,,,,85.0740655369858,,1.59,-1141703441.49018,19259,106696828625.55,-3.37468176590046,19180,32080,104682110958.269,175109229490.982,19.9140017450963,9.99731572178265,96,83.4394529645077,,28.1660572560641,2.37065778363355,160.298110265522,1.95049366875294,133.5923247,5.7,95.7328746,1746,,2463633269.32617,113.536335274542,0.0857694756149868,5458827,,12.3,0.1,,98.3408737182617,37.178996421041,102.105850219727,1.00653994083405,90.5973205566406,,49030,18.6437220231247,37.5877995808164,,,0.143424102235349,Class 75.0-79.0
Slovenia - 2020 [YR2020],4.387,2.09373979902914,5.37225495447241,,,,,,,77.740597657025,,1.59,506269486.820006,12378.3,53706800043.6842,-4.3213699045107,25400,40470,53409183541.8534,85092900389.0724,20.0250221992905,7.79832329825071,94,68.4947444470511,10.3,29.2320605456577,1.25942542670587,162.096792080685,1.0614252885269,120.4592752,2.2,99.6385694,7681,,655909769.379009,104.408881428657,0.669754656164979,2102419,0,11.7,0.1,,103.880088806152,38.3695060597529,103.297538757324,1.00721001625061,111.973373413086,,20480,16.8850420114381,40.0173834416625,,,1.20824231450057,Class 80.0-84.0
Small states - 2020 [YR2020],54.7947339430467,3.11711002534541,1.13491771334342,,,,,,,54.0723955486355,,2.67793833005255,-11750499306.0729,991118.7,453728268085.958,-5.65952286895413,11139.8385016452,19398.3834801746,472248689416.26,822351345035.525,31.7878208678202,12.855688388731,80.4804254766851,53.9847874258032,,34.7066454531676,0.54251695258354,62.8943246723195,,110.35600323991,40.7458561468558,,-220115,4976689963.34076,10288319813.6818,16.9532725790881,1.01846343562997,42392777,,,5.31058767744333,,87.4771194458008,,106.136512756348,1.01010000705719,76.4289321899414,,2572966,,19.5413259140782,,,1.49044811097654,Class 65.0-69.0
Solomon Islands - 2020 [YR2020],60.728,34.1198383133867,,,,,27.4623339587858,,,27.9384956804312,428927088.9,4.038,8980046.94191946,25229.7,1536148245.54995,-3.38204748465458,2340,2670,1619263066.19569,1842181340.3117,16.7234683363716,,81,32.2818419592613,,17.2449869224063,-1.32499822511218,55.8539843068875,,68.57738104,19.4,90.2062578,-808,214259994.506836,27508844.2074603,24.6942122186495,2.3713876123354,691191,,,,,,24.5941875749386,,,,55.5555666666667,28900,21.0515328670048,0.1470337725967,,1.85804135278607,4.25359016492773,Class 70.0-74.0
Somalia - 2020 [YR2020],119.081,,54.9666666666667,,,,,,,17.1146302484382,4659652464.5,6.417,464000000,59800,6883000000,2.48937434554443,410,1180,6704217919.93584,19556533202.1832,,,46,84.5270957431353,,,6.44018355113027,,,53.48002324,114.9,97.86388545,-11383,3041689941.40625,1735000000,26.3605317690567,3.41819734760827,16537016,,,0.1,,,0.000119154673453577,,,,34.4444333333333,637660,7.8715087680031E-05,0,,,4.69855775761897,Class 55.0-59.0
South Africa - 2020 [YR2020],62.742,2.52063944776343,45.3348214285714,,,,140.418146553363,,,27.6003027900055,175411444630.5,2.401,3153552569.39325,170500.9,337619680138.494,-6.34247114828278,6090,13290,357871137295,781611710891.745,12.4000529583737,5.62086768270912,84,23.2006787401901,,23.2727872970934,5.69261529310295,50.3220072746669,1.10153175336212,163.1909795,33.7,165.3513043,30852,1203060058.59375,810881603.952636,48.4728478513548,1.22317929511453,58801927,,,18.4,,,27.9136171845913,97.4091262817383,1.00926995277405,102.101860046387,81.1111333333333,1219090,23.3025198215296,12.4397025793008,,27.2655257388934,1.96530474552946,Class 65.0-69.0
South Asia - 2020 [YR2020],29.1475167442276,17.7037238092828,46.2131441140562,,,,,,,16.7742711901586,827991692526.1,2.26709778262632,68956067804.8041,897786.9,3487013484521.62,-5.22737397990176,1856.25278551825,6161.10039398221,3494454563451.18,11598466305666,27.374010941582,10.3233630014401,87.8096179457701,19.046422381365,,24.8130256629373,4.72098571182514,24.4231920461539,2.7658654591099,84.8788442529693,38.8,,-302152,16585300338.7451,147114980901.56,394.650788659405,1.12446941929608,1882531620,,,0.186304978347735,27.3780384063721,92.2326583862305,,101.627319335938,0.992489993572235,71.351318359375,,5135270,,5.44021100793657,,16.3191343789806,2.4414109887331,Class 65.0-69.0
South Asia (IDA & IBRD) - 2020 [YR2020],29.1475167442276,17.7037238092828,46.2131441140562,,,,,,,16.7742711901586,,2.26709778262632,68956067804.8041,897786.9,3487013484521.62,-5.22737397990176,1856.25278551825,6161.10039398221,3494454563451.18,11598466305666,27.374010941582,10.3233630014401,87.8096179457701,19.046422381365,,24.8130256629373,4.72098571182514,24.4231920461539,2.7658654591099,84.8788442529693,38.8464935320085,,-302152,16458270339.9658,147114980901.56,394.650788659405,1.12446941929608,1882531620,,,0.186304978347735,,92.2326583862305,,101.627319335938,0.992489993572235,71.351318359375,,5135270,,5.44021100793657,,,2.4414109887331,Class 65.0-69.0
South Sudan - 2020 [YR2020],99.177,,2.53076923076923,,,,,,,,,4.543,17500000,71570,,,,,,,,,49,,,,,,2.63399217494781,12.6718012,98.7,,-74415,1821319946.28906,86510000,16.7838637190828,1.50626772829854,10606227,,,2.1,,,,,,,43.3333,646883,,15.501501261452,,,3.00264210991181,Class 55.0-59.0
Spain - 2020 [YR2020],5.979,2.87113737255018,26.0971223021583,99.9,,,,,,30.7999452588532,,1.19,36630335495.6506,185721.7,1276962685648.25,-11.3254383222864,27130,38350,1285207614449.03,1816310633360,20.3988590227632,7.76793731321175,96,29.3432225182895,6,20.132130101459,1.22556634288189,49.6889225606377,1.36306673749586,117.4899328,3.1,93.79971717,208791,,2996361168.15966,94.815383748924,0.488502131838585,47365655,0.9,21.7,0.3,,98.9044799804688,29.5953716897036,103.383293151855,1.02069997787476,124.833648681641,,505969.891,13.5817078701132,17.9073483813693,,,0.792144591816453,Class 80.0-84.0
Sri Lanka - 2020 [YR2020],15.854,8.14819682170069,24.5189393939394,,,,,,,15.2684127926539,56299454219.9,2,433869416.035336,21130.2,85349112170.9594,-3.47229681902881,3930,13440,86081724423.7759,294679867068.51,33.7056474052736,1.25637115417534,96,21.3666737963163,,27.8967835792848,3.13614174300638,30.5826262699911,1.87868344398451,136.9116134,7,117.0851852,-92400,217960006.713867,7140414362.13216,354.332363401229,0.530626559530355,21919000,,,0.1,,98.2433090209961,8.63601925284536,100.301719665527,,,80.0000333333333,65610,7.68011005437823,3.37864224354659,,39.32893580694,1.21697057013045,Class 75.0-79.0
St. Kitts and Nevis - 2020 [YR2020],39.388,1.11463767994573,50.8333333333333,100,,,,,,,,1.55,5597402.07787811,110,884525925.925926,-14.5320729911216,19420,27720,925311721.630224,1320717608.34038,,,95,,,23.1971928884274,-6.58210777262804,36.5167363140749,,131.2392427,15,63.59667838,-191,,31563608.777226,183.238461538462,-0.146821344830063,47642,,,,,,28.4395909924546,,,,39.4444666666667,260,15.0321159692156,4.46399140455671,,,-0.00680526727950374,Class 70.0-74.0
St. Lucia - 2020 [YR2020],37.408,1.94766586028752,14.3,,,,,,,,733837563.5,1.411,47558516.846383,207.7,1516015718.73491,-24.3646187820224,8590,12070,1539677174.98171,2163371486.83583,,,89,,,11.3698838820502,-4.2893664358145,36.8729686039454,,81.41789921,24.5,111.9353815,0,98150001.5258789,56385185.1916142,293.831147540984,0.365547330085114,179237,,,,,100.363471984863,,101.090721130371,1.00592994689941,91.9242401123047,56.6666666666667,620,,0.931002346174182,,9.32681519390243,0.829608837755391,Class 70.0-74.0
St. Martin (French part) - 2020 [YR2020],15.221,,,,,,,,,,,2.448,,12.4,,,,,,,,,,,,,,,,,,,-949,,,651.06,-1.72979919917872,32553,,,,,,,,,,,50,,92.0079659581122,,,,Class 80.0-84.0
St. Vincent and the Grenadines - 2020 [YR2020],48.417,8.56773162720856,7.9,,,,,,,,414046764.5,1.814,65244280.380627,285.4,872134555.555555,-5.31264623023104,8260,14140,864451123.590923,1479054512.43904,,,99,,,12.943199004333,1.19957365091233,43.1126134843362,,95.91903051,14.2,113.6407024,-379,76120002.746582,63006202.5269624,268.28717948718,-0.278684637027924,104632,,,,,115.630661010742,,112.795425415039,,,50,390,,0.466563474535167,,17.052511153858,0.511325226697624,Class 70.0-74.0
Sub-Saharan Africa - 2020 [YR2020],101.509551580036,18.4306911419935,3.36257347068988,,,,,,,19.1516874096708,,4.66682509450994,23796820237.0586,6271975.7,1719009523108.91,-2.06885631205452,1496.42270407146,3723.50507374478,1722834163233.3,4286878119776.04,22.6201214351998,4.62545832911156,69.5274203379059,20.5479324518044,,26.2527614437587,3.38992432657636,35.7428363481221,1.07933351000911,82.1240305765122,75.1,,-148716,66890549784.6603,42971441770.4824,48.1899800857256,2.65285225780751,1151301807,,,3.30735077186209,16.8779487609863,71.2284469604492,,98.7511367797852,0.940919995307922,43.906421661377,,24328298.871,,14.5876448548311,,,4.00059491366795,Class 60.0-64.0
